-0.00808453	-0.213444	0.664
-0.00697721	-0.213444	0.664
-0.00586989	-0.213444	0.664
-0.00476973	-0.213766	0.665
-0.00366625	-0.214087	0.666
-0.0727449	-0.213616	0.668
-0.0716309	-0.213616	0.668
-0.0705169	-0.213616	0.668
-0.0694029	-0.213616	0.668
-0.068289	-0.213616	0.668
-0.0670744	-0.213296	0.667
-0.0659621	-0.213296	0.667
-0.0648497	-0.213296	0.667
-0.0637374	-0.213296	0.667
-0.0626251	-0.213296	0.667
-0.0614205	-0.212977	0.666
-0.0603099	-0.212977	0.666
-0.0591103	-0.212657	0.665
-0.0580013	-0.212657	0.665
-0.0568923	-0.212657	0.665
-0.0556995	-0.212337	0.664
-0.0545921	-0.212337	0.664
-0.0534848	-0.212337	0.664
-0.0522986	-0.212017	0.663
-0.051193	-0.212017	0.663
-0.0500873	-0.212017	0.663
-0.0489078	-0.211697	0.662
-0.0478038	-0.211697	0.662
-0.0466998	-0.211697	0.662
-0.0455958	-0.211697	0.662
-0.0444918	-0.211697	0.662
-0.0433878	-0.211697	0.662
-0.0422838	-0.211697	0.662
-0.0411798	-0.211697	0.662
-0.0400759	-0.211697	0.662
-0.0389719	-0.211697	0.662
-0.0378679	-0.211697	0.662
-0.0368194	-0.212017	0.663
-0.0357138	-0.212017	0.663
-0.0345559	-0.211697	0.662
-0.0335025	-0.212017	0.663
-0.0323479	-0.211697	0.662
-0.0312911	-0.212017	0.663
-0.0301855	-0.212017	0.663
-0.0290798	-0.212017	0.663
-0.0279742	-0.212017	0.663
-0.026828	-0.211697	0.662
-0.0257629	-0.212017	0.663
-0.02462	-0.211697	0.662
-0.023516	-0.211697	0.662
-0.0223782	-0.211378	0.661
-0.0212759	-0.211378	0.661
-0.020143	-0.211058	0.66
-0.0190424	-0.211058	0.66
-0.0179417	-0.211058	0.66
-0.0168411	-0.211058	0.66
-0.0157404	-0.211058	0.66
-0.0146398	-0.211058	0.66
-0.0135391	-0.211058	0.66
-0.0124384	-0.211058	0.66
-0.011355	-0.211378	0.661
-0.0102526	-0.211378	0.661
-0.00916417	-0.211697	0.662
-0.00806018	-0.211697	0.662
-0.0069667	-0.212017	0.663
-0.00586989	-0.212337	0.664
-0.00476256	-0.212337	0.664
-0.00365524	-0.212337	0.664
-0.00254791	-0.212337	0.664
-0.00144059	-0.212337	0.664
-0.000333767	-0.212657	0.665
0.000775225	-0.212657	0.665
-0.0728538	-0.21282	0.669
-0.0717382	-0.21282	0.669
-0.0706225	-0.21282	0.669
-0.0694029	-0.212502	0.668
-0.068289	-0.212502	0.668
-0.067175	-0.212502	0.668
-0.066061	-0.212502	0.668
-0.0648497	-0.212184	0.667
-0.0637374	-0.212184	0.667
-0.0626251	-0.212184	0.667
-0.0615128	-0.212184	0.667
-0.0603099	-0.211866	0.666
-0.0591103	-0.211548	0.665
-0.0580013	-0.211548	0.665
-0.0568923	-0.211548	0.665
-0.0556995	-0.21123	0.664
-0.0545921	-0.21123	0.664
-0.0534848	-0.21123	0.664
-0.0522986	-0.210912	0.663
-0.051193	-0.210912	0.663
-0.0500873	-0.210912	0.663
-0.0489078	-0.210594	0.662
-0.0478038	-0.210594	0.662
-0.0466998	-0.210594	0.662
-0.0455958	-0.210594	0.662
-0.0444918	-0.210594	0.662
-0.0433878	-0.210594	0.662
-0.0422838	-0.210594	0.662
-0.0411176	-0.210275	0.661
-0.0400759	-0.210594	0.662
-0.0389719	-0.210594	0.662
-0.0378679	-0.210594	0.662
-0.0367639	-0.210594	0.662
-0.0356599	-0.210594	0.662
-0.0345559	-0.210594	0.662
-0.0334519	-0.210594	0.662
-0.0323479	-0.210594	0.662
-0.0312439	-0.210594	0.662
-0.03014	-0.210594	0.662
-0.029036	-0.210594	0.662
-0.027932	-0.210594	0.662
-0.026828	-0.210594	0.662
-0.025724	-0.210594	0.662
-0.02462	-0.210594	0.662
-0.023516	-0.210594	0.662
-0.0223782	-0.210275	0.661
-0.0212759	-0.210275	0.661
-0.0201735	-0.210275	0.661
-0.0190424	-0.209957	0.66
-0.0179417	-0.209957	0.66
-0.0168411	-0.209957	0.66
-0.0157404	-0.209957	0.66
-0.0146398	-0.209957	0.66
-0.0135391	-0.209957	0.66
-0.0124384	-0.209957	0.66
-0.0113378	-0.209957	0.66
-0.0102526	-0.210275	0.661
-0.00915033	-0.210275	0.661
-0.00806018	-0.210594	0.662
-0.00695619	-0.210594	0.662
-0.00585221	-0.210594	0.662
-0.00475539	-0.210912	0.663
-0.00364973	-0.210912	0.663
-0.00254024	-0.210594	0.662
-0.00143842	-0.210912	0.663
-0.000332763	-0.210912	0.663
0.000774059	-0.21123	0.664
0.00188138	-0.21123	0.664
0.00298871	-0.21123	0.664
0.00409603	-0.21123	0.664
0.00521119	-0.211548	0.665
-0.0728538	-0.211705	0.669
-0.0717382	-0.211705	0.669
-0.0706225	-0.211705	0.669
-0.0695068	-0.211705	0.669
-0.068289	-0.211388	0.668
-0.067175	-0.211388	0.668
-0.066061	-0.211388	0.668
-0.0648497	-0.211072	0.667
-0.0637374	-0.211072	0.667
-0.0626251	-0.211072	0.667
-0.0614205	-0.210755	0.666
-0.0603099	-0.210755	0.666
-0.0591992	-0.210755	0.666
-0.0580013	-0.210439	0.665
-0.0568923	-0.210439	0.665
-0.0556995	-0.210122	0.664
-0.0545921	-0.210122	0.664
-0.0534848	-0.210122	0.664
-0.0523775	-0.210122	0.664
-0.051193	-0.209806	0.663
-0.0500873	-0.209806	0.663
-0.0489078	-0.20949	0.662
-0.0478038	-0.20949	0.662
-0.0466998	-0.20949	0.662
-0.0455269	-0.209173	0.661
-0.0444246	-0.209173	0.661
-0.0433223	-0.209173	0.661
-0.04222	-0.209173	0.661
-0.0411176	-0.209173	0.661
-0.0400153	-0.209173	0.661
-0.038913	-0.209173	0.661
-0.0378107	-0.209173	0.661
-0.0367084	-0.209173	0.661
-0.035606	-0.209173	0.661
-0.0345037	-0.209173	0.661
-0.0334014	-0.209173	0.661
-0.0323479	-0.20949	0.662
-0.0311967	-0.209173	0.661
-0.03014	-0.20949	0.662
-0.029036	-0.20949	0.662
-0.027932	-0.20949	0.662
-0.0267875	-0.209173	0.661
-0.0256851	-0.209173	0.661
-0.0245828	-0.209173	0.661
-0.0234805	-0.209173	0.661
-0.0223782	-0.209173	0.661
-0.0212437	-0.208857	0.66
-0.020143	-0.208857	0.66
-0.0190424	-0.208857	0.66
-0.0179417	-0.208857	0.66
-0.0168411	-0.208857	0.66
-0.0157166	-0.20854	0.659
-0.0146176	-0.20854	0.659
-0.0135186	-0.20854	0.659
-0.0124384	-0.208857	0.66
-0.0113378	-0.208857	0.66
-0.0102371	-0.208857	0.66
-0.00913649	-0.208857	0.66
-0.00804801	-0.209173	0.661
-0.00694569	-0.209173	0.661
-0.00585221	-0.20949	0.662
-0.00474104	-0.209173	0.661
-0.00364423	-0.20949	0.662
-0.00254024	-0.20949	0.662
-0.00143625	-0.20949	0.662
-0.000332261	-0.20949	0.662
0.000771728	-0.20949	0.662
0.00187572	-0.20949	0.662
0.00297971	-0.20949	0.662
0.00408986	-0.209806	0.663
0.00520336	-0.210122	0.664
0.00631068	-0.210122	0.664
0.00742918	-0.210439	0.665
0.00855101	-0.210755	0.666
-0.0728538	-0.210589	0.669
-0.0717382	-0.210589	0.669
-0.0706225	-0.210589	0.669
-0.0695068	-0.210589	0.669
-0.0683912	-0.210589	0.669
-0.067175	-0.210274	0.668
-0.066061	-0.210274	0.668
-0.064947	-0.210274	0.668
-0.063833	-0.210274	0.668
-0.0626251	-0.209959	0.667
-0.0615128	-0.209959	0.667
-0.0604004	-0.209959	0.667
-0.0591992	-0.209645	0.666
-0.0580886	-0.209645	0.666
-0.0568923	-0.20933	0.665
-0.0557834	-0.20933	0.665
-0.0545921	-0.209015	0.664
-0.0534848	-0.209015	0.664
-0.0523775	-0.209015	0.664
-0.051193	-0.2087	0.663
-0.0500873	-0.2087	0.663
-0.0489078	-0.208386	0.662
-0.0478038	-0.208386	0.662
-0.0466998	-0.208386	0.662
-0.0455269	-0.208071	0.661
-0.0444246	-0.208071	0.661
-0.0432567	-0.207756	0.66
-0.0421561	-0.207756	0.66
-0.0410554	-0.207756	0.66
-0.0399548	-0.207756	0.66
-0.0388541	-0.207756	0.66
-0.0377535	-0.207756	0.66
-0.0366528	-0.207756	0.66
-0.0355522	-0.207756	0.66
-0.0344515	-0.207756	0.66
-0.0333509	-0.207756	0.66
-0.0322502	-0.207756	0.66
-0.0311496	-0.207756	0.66
-0.0300944	-0.208071	0.661
-0.0289921	-0.208071	0.661
-0.0278898	-0.208071	0.661
-0.0267875	-0.208071	0.661
-0.0256463	-0.207756	0.66
-0.0245456	-0.207756	0.66
-0.023445	-0.207756	0.66
-0.0223443	-0.207756	0.66
-0.0212437	-0.207756	0.66
-0.0201125	-0.207441	0.659
-0.0190135	-0.207441	0.659
-0.0179145	-0.207441	0.659
-0.01679	-0.207126	0.658
-0.0156927	-0.207126	0.658
-0.0145954	-0.207126	0.658
-0.0134981	-0.207126	0.658
-0.0124008	-0.207126	0.658
-0.0113206	-0.207441	0.659
-0.0102216	-0.207441	0.659
-0.00912264	-0.207441	0.659
-0.00803583	-0.207756	0.66
-0.00693518	-0.207756	0.66
-0.00583452	-0.207756	0.66
-0.00474104	-0.208071	0.661
-0.00363872	-0.208071	0.661
-0.0025364	-0.208071	0.661
-0.00143408	-0.208071	0.661
-0.000331759	-0.208071	0.661
0.000771728	-0.208386	0.662
0.00187572	-0.208386	0.662
0.00297971	-0.208386	0.662
0.00408369	-0.208386	0.662
0.00519552	-0.2087	0.663
0.00631068	-0.209015	0.664
0.007418	-0.209015	0.664
0.00852533	-0.209015	0.664
0.00964716	-0.20933	0.665
0.0107561	-0.20933	0.665
0.011883	-0.209645	0.666
-0.0728538	-0.209473	0.669
-0.0717382	-0.209473	0.669
-0.0706225	-0.209473	0.669
-0.0695068	-0.209473	0.669
-0.0683912	-0.209473	0.669
-0.0672755	-0.209473	0.669
-0.0661599	-0.209473	0.669
-0.064947	-0.20916	0.668
-0.063833	-0.20916	0.668
-0.0626251	-0.208847	0.667
-0.0615128	-0.208847	0.667
-0.0604004	-0.208847	0.667
-0.0592881	-0.208847	0.667
-0.0580886	-0.208534	0.666
-0.0568923	-0.208221	0.665
-0.0557834	-0.208221	0.665
-0.0545921	-0.207908	0.664
-0.0534848	-0.207908	0.664
-0.0523775	-0.207908	0.664
-0.051193	-0.207595	0.663
-0.0500873	-0.207595	0.663
-0.0489078	-0.207282	0.662
-0.0478038	-0.207282	0.662
-0.0466292	-0.206968	0.661
-0.0455269	-0.206968	0.661
-0.0443574	-0.206655	0.66
-0.0432567	-0.206655	0.66
-0.0421561	-0.206655	0.66
-0.0410554	-0.206655	0.66
-0.0399548	-0.206655	0.66
-0.0387953	-0.206342	0.659
-0.0376963	-0.206342	0.659
-0.0365973	-0.206342	0.659
-0.0354983	-0.206342	0.659
-0.0343993	-0.206342	0.659
-0.0333509	-0.206655	0.66
-0.0322502	-0.206655	0.66
-0.0311496	-0.206655	0.66
-0.0300489	-0.206655	0.66
-0.0289482	-0.206655	0.66
-0.0278476	-0.206655	0.66
-0.0267469	-0.206655	0.66
-0.0256463	-0.206655	0.66
-0.0245084	-0.206342	0.659
-0.0234095	-0.206342	0.659
-0.0223105	-0.206342	0.659
-0.0211793	-0.206029	0.658
-0.020082	-0.206029	0.658
-0.0189847	-0.206029	0.658
-0.0178602	-0.205716	0.657
-0.0167645	-0.205716	0.657
-0.0156689	-0.205716	0.657
-0.0145732	-0.205716	0.657
-0.0134776	-0.205716	0.657
-0.0123819	-0.205716	0.657
-0.0112863	-0.205716	0.657
-0.0101906	-0.205716	0.657
-0.0091088	-0.206029	0.658
-0.00801148	-0.206029	0.658
-0.00691416	-0.206029	0.658
-0.00582568	-0.206342	0.659
-0.0047267	-0.206342	0.659
-0.00363322	-0.206655	0.66
-0.00253256	-0.206655	0.66
-0.00143191	-0.206655	0.66
-0.000331759	-0.206968	0.661
0.000770562	-0.206968	0.661
0.00187288	-0.206968	0.661
0.0029752	-0.206968	0.661
0.00408369	-0.207282	0.662
0.00518768	-0.207282	0.662
0.00630118	-0.207595	0.663
0.00740683	-0.207595	0.663
0.00852533	-0.207908	0.664
0.00961815	-0.207595	0.663
0.01074	-0.207908	0.664
0.0118473	-0.207908	0.664
0.0129546	-0.207908	0.664
0.0140831	-0.208221	0.665
-0.0706225	-0.208358	0.669
-0.0695068	-0.208358	0.669
-0.0683912	-0.208358	0.669
-0.0672755	-0.208358	0.669
-0.0661599	-0.208358	0.669
-0.064947	-0.208046	0.668
-0.063833	-0.208046	0.668
-0.062719	-0.208046	0.668
-0.061605	-0.208046	0.668
-0.0604004	-0.207735	0.667
-0.0592881	-0.207735	0.667
-0.0580886	-0.207423	0.666
-0.0569779	-0.207423	0.666
-0.0557834	-0.207112	0.665
-0.0545921	-0.2068	0.664
-0.0534848	-0.2068	0.664
-0.0522986	-0.206489	0.663
-0.051193	-0.206489	0.663
-0.0500118	-0.206178	0.662
-0.0489078	-0.206178	0.662
-0.0477316	-0.205866	0.661
-0.0465587	-0.205555	0.66
-0.045458	-0.205555	0.66
-0.0443574	-0.205555	0.66
-0.0431912	-0.205243	0.659
-0.0420922	-0.205243	0.659
-0.0409932	-0.205243	0.659
-0.0398337	-0.204932	0.658
-0.0387364	-0.204932	0.658
-0.0376391	-0.204932	0.658
-0.0365418	-0.204932	0.658
-0.0354444	-0.204932	0.658
-0.0343471	-0.204932	0.658
-0.0332498	-0.204932	0.658
-0.0321525	-0.204932	0.658
-0.0310552	-0.204932	0.658
-0.0299578	-0.204932	0.658
-0.0288605	-0.204932	0.658
-0.0277632	-0.204932	0.658
-0.0266659	-0.204932	0.658
-0.0255686	-0.204932	0.658
-0.0244713	-0.204932	0.658
-0.0233384	-0.20462	0.657
-0.0222428	-0.20462	0.657
-0.0211471	-0.20462	0.657
-0.0200515	-0.20462	0.657
-0.0189558	-0.20462	0.657
-0.0178602	-0.20462	0.657
-0.016739	-0.204309	0.656
-0.015645	-0.204309	0.656
-0.014551	-0.204309	0.656
-0.013457	-0.204309	0.656
-0.0123631	-0.204309	0.656
-0.0112691	-0.204309	0.656
-0.0101751	-0.204309	0.656
-0.00908111	-0.204309	0.656
-0.00798713	-0.204309	0.656
-0.00690365	-0.20462	0.657
-0.005808	-0.20462	0.657
-0.00471235	-0.20462	0.657
-0.00362221	-0.204932	0.658
-0.00252489	-0.204932	0.658
-0.00142757	-0.204932	0.658
-0.000330756	-0.205243	0.659
0.000769396	-0.205555	0.66
0.00187005	-0.205555	0.66
0.0029707	-0.205555	0.66
0.00407753	-0.205866	0.661
0.00518768	-0.206178	0.662
0.00628217	-0.205866	0.661
0.00739566	-0.206178	0.662
0.00849965	-0.206178	0.662
0.00961815	-0.206489	0.663
0.0107238	-0.206489	0.663
0.0118295	-0.206489	0.663
0.0129351	-0.206489	0.663
0.0140408	-0.206489	0.663
0.0151693	-0.2068	0.664
0.0162766	-0.2068	0.664
-0.0696107	-0.207552	0.67
-0.0683912	-0.207242	0.669
-0.0672755	-0.207242	0.669
-0.0661599	-0.207242	0.669
-0.0650442	-0.207242	0.669
-0.0639285	-0.207242	0.669
-0.062719	-0.206932	0.668
-0.061605	-0.206932	0.668
-0.0604004	-0.206622	0.667
-0.0592881	-0.206622	0.667
-0.0580886	-0.206313	0.666
-0.0568923	-0.206003	0.665
-0.0557834	-0.206003	0.665
-0.0545921	-0.205693	0.664
-0.0534848	-0.205693	0.664
-0.0522986	-0.205383	0.663
-0.0511157	-0.205074	0.662
-0.0500118	-0.205074	0.662
-0.0488339	-0.204764	0.661
-0.0477316	-0.204764	0.661
-0.0465587	-0.204454	0.66
-0.045458	-0.204454	0.66
-0.0442902	-0.204144	0.659
-0.0431912	-0.204144	0.659
-0.0420283	-0.203834	0.658
-0.040931	-0.203834	0.658
-0.0397732	-0.203525	0.657
-0.0386775	-0.203525	0.657
-0.0375819	-0.203525	0.657
-0.0364862	-0.203525	0.657
-0.0353906	-0.203525	0.657
-0.0342949	-0.203525	0.657
-0.0331993	-0.203525	0.657
-0.0321036	-0.203525	0.657
-0.031008	-0.203525	0.657
-0.0299123	-0.203525	0.657
-0.0288167	-0.203525	0.657
-0.027721	-0.203525	0.657
-0.0266254	-0.203525	0.657
-0.0255297	-0.203525	0.657
-0.0244341	-0.203525	0.657
-0.0233029	-0.203215	0.656
-0.0222089	-0.203215	0.656
-0.0211149	-0.203215	0.656
-0.0200209	-0.203215	0.656
-0.0188981	-0.202905	0.655
-0.0178058	-0.202905	0.655
-0.0167135	-0.202905	0.655
-0.0156212	-0.202905	0.655
-0.0145288	-0.202905	0.655
-0.013416	-0.202595	0.654
-0.0123254	-0.202595	0.654
-0.0112347	-0.202595	0.654
-0.0101596	-0.202905	0.655
-0.00906727	-0.202905	0.655
-0.00797495	-0.202905	0.655
-0.00688264	-0.202905	0.655
-0.00579032	-0.202905	0.655
-0.00470518	-0.203215	0.656
-0.0036112	-0.203215	0.656
-0.00251722	-0.203215	0.656
-0.0014254	-0.203525	0.657
-0.000329752	-0.203525	0.657
0.000765899	-0.203525	0.657
0.00186438	-0.203834	0.658
0.0029662	-0.204144	0.659
0.00407136	-0.204454	0.66
0.00517201	-0.204454	0.66
0.00627266	-0.204454	0.66
0.00738449	-0.204764	0.661
0.00849965	-0.205074	0.662
0.00958913	-0.204764	0.661
0.0107076	-0.205074	0.662
0.0118116	-0.205074	0.662
0.0129156	-0.205074	0.662
0.0140196	-0.205074	0.662
0.0151236	-0.205074	0.662
0.0162276	-0.205074	0.662
0.0173577	-0.205383	0.663
-0.0673761	-0.206434	0.67
-0.0661599	-0.206126	0.669
-0.0650442	-0.206126	0.669
-0.0639285	-0.206126	0.669
-0.062719	-0.205818	0.668
-0.061605	-0.205818	0.668
-0.0604004	-0.20551	0.667
-0.0592881	-0.20551	0.667
-0.0580886	-0.205202	0.666
-0.0568923	-0.204894	0.665
-0.0556995	-0.204586	0.664
-0.0545921	-0.204586	0.664
-0.0534043	-0.204278	0.663
-0.0522197	-0.20397	0.662
-0.0511157	-0.20397	0.662
-0.0499362	-0.203661	0.661
-0.0488339	-0.203661	0.661
-0.0476594	-0.203353	0.66
-0.0465587	-0.203353	0.66
-0.0453892	-0.203045	0.659
-0.044223	-0.202737	0.658
-0.0431257	-0.202737	0.658
-0.0419645	-0.202429	0.657
-0.0408688	-0.202429	0.657
-0.0397732	-0.202429	0.657
-0.0386187	-0.202121	0.656
-0.0375247	-0.202121	0.656
-0.0364307	-0.202121	0.656
-0.0353367	-0.202121	0.656
-0.0342427	-0.202121	0.656
-0.0331487	-0.202121	0.656
-0.0320548	-0.202121	0.656
-0.0309608	-0.202121	0.656
-0.0298213	-0.201813	0.655
-0.0287289	-0.201813	0.655
-0.0276366	-0.201813	0.655
-0.0265443	-0.201813	0.655
-0.025452	-0.201813	0.655
-0.0243597	-0.201813	0.655
-0.0232674	-0.201813	0.655
-0.0221751	-0.201813	0.655
-0.0210827	-0.201813	0.655
-0.0199904	-0.201813	0.655
-0.0188693	-0.201505	0.654
-0.0177786	-0.201505	0.654
-0.016688	-0.201505	0.654
-0.0155973	-0.201505	0.654
-0.0144845	-0.201197	0.653
-0.0133955	-0.201197	0.653
-0.0123065	-0.201197	0.653
-0.0112175	-0.201197	0.653
-0.0101286	-0.201197	0.653
-0.00903958	-0.201197	0.653
-0.0079506	-0.201197	0.653
-0.00686162	-0.201197	0.653
-0.00578148	-0.201505	0.654
-0.00469084	-0.201505	0.654
-0.00360019	-0.201505	0.654
-0.00251338	-0.201813	0.655
-0.00142106	-0.201813	0.655
-0.000328748	-0.201813	0.655
0.000764733	-0.202121	0.656
0.00185872	-0.202121	0.656
0.0029572	-0.202429	0.657
0.00405285	-0.202429	0.657
0.00515634	-0.202737	0.658
0.00626316	-0.203045	0.659
0.00737332	-0.203353	0.66
0.00847397	-0.203353	0.66
0.00957462	-0.203353	0.66
0.0106915	-0.203661	0.661
0.0117938	-0.203661	0.661
0.0129156	-0.20397	0.662
0.0140196	-0.20397	0.662
0.0151236	-0.20397	0.662
0.0162276	-0.20397	0.662
0.0173316	-0.20397	0.662
0.0184355	-0.20397	0.662
-0.0650442	-0.205011	0.669
-0.0639285	-0.205011	0.669
-0.062719	-0.204704	0.668
-0.0615128	-0.204398	0.667
-0.0604004	-0.204398	0.667
-0.0591992	-0.204091	0.666
-0.0580886	-0.204091	0.666
-0.0568068	-0.203478	0.664
-0.0556995	-0.203478	0.664
-0.0545099	-0.203172	0.663
-0.0533237	-0.202866	0.662
-0.0522197	-0.202866	0.662
-0.0510385	-0.202559	0.661
-0.0498607	-0.202253	0.66
-0.04876	-0.202253	0.66
-0.0475871	-0.201946	0.659
-0.0464882	-0.201946	0.659
-0.0453203	-0.20164	0.658
-0.0441558	-0.201333	0.657
-0.0430601	-0.201333	0.657
-0.0419645	-0.201333	0.657
-0.0408066	-0.201027	0.656
-0.0397126	-0.201027	0.656
-0.0385598	-0.20072	0.655
-0.0374675	-0.20072	0.655
-0.0363752	-0.20072	0.655
-0.0352828	-0.20072	0.655
-0.0341905	-0.20072	0.655
-0.0330982	-0.20072	0.655
-0.0320059	-0.20072	0.655
-0.0308664	-0.200414	0.654
-0.0297757	-0.200414	0.654
-0.0286851	-0.200414	0.654
-0.0275944	-0.200414	0.654
-0.0265038	-0.200414	0.654
-0.0254131	-0.200414	0.654
-0.0243225	-0.200414	0.654
-0.0232318	-0.200414	0.654
-0.0221412	-0.200414	0.654
-0.0210184	-0.200108	0.653
-0.0199294	-0.200108	0.653
-0.0188404	-0.200108	0.653
-0.0177514	-0.200108	0.653
-0.0166624	-0.200108	0.653
-0.0155735	-0.200108	0.653
-0.0144845	-0.200108	0.653
-0.013375	-0.199801	0.652
-0.0122877	-0.199801	0.652
-0.0112004	-0.199801	0.652
-0.0101131	-0.199801	0.652
-0.00902574	-0.199801	0.652
-0.00793843	-0.199801	0.652
-0.00685112	-0.199801	0.652
-0.00577264	-0.200108	0.653
-0.00468366	-0.200108	0.653
-0.00359468	-0.200108	0.653
-0.0025057	-0.200108	0.653
-0.00141672	-0.200108	0.653
-0.000328246	-0.200414	0.654
0.000762401	-0.200414	0.654
0.00185588	-0.20072	0.655
0.0029482	-0.20072	0.655
0.00404668	-0.201027	0.656
0.00514066	-0.201027	0.656
0.00624415	-0.201333	0.657
0.00735097	-0.20164	0.658
0.00844829	-0.20164	0.658
0.00956012	-0.201946	0.659
0.0106753	-0.202253	0.66
0.0117759	-0.202253	0.66
0.0128766	-0.202253	0.66
0.0139772	-0.202253	0.66
0.0151007	-0.202559	0.661
0.0162031	-0.202559	0.661
0.0173054	-0.202559	0.661
0.0184077	-0.202559	0.661
0.01951	-0.202559	0.661
-0.061605	-0.20359	0.668
-0.0604004	-0.203285	0.667
-0.0591992	-0.202981	0.666
-0.0579141	-0.202371	0.664
-0.0568068	-0.202371	0.664
-0.0556156	-0.202066	0.663
-0.0544277	-0.201762	0.662
-0.0533237	-0.201762	0.662
-0.0521409	-0.201457	0.661
-0.0509613	-0.201152	0.66
-0.0498607	-0.201152	0.66
-0.0486861	-0.200847	0.659
-0.0475871	-0.200847	0.659
-0.0464176	-0.200542	0.658
-0.0452514	-0.200238	0.657
-0.0441558	-0.200238	0.657
